scheme,candidate,outer_fold,inner_validation_fold,alpha,train_scale,validation_r68,validation_r90,validation_tail_beyond_2r68
event_random5,A2_s1_dt_r2,3,4,0.15000000000000002,0.9859008339821138,0.15484130850997424,0.2872788897529008,0.08
event_random5,A2_s1_dt_r2,3,4,0.2,0.9909799354715294,0.14591906362148632,0.265314348847391,0.07444444444444444
event_random5,A2_s1_dt_r2,3,4,0.25,0.9917788175434307,0.1374235080737602,0.25126959936213505,0.07444444444444444
event_random5,A2_s1_dt_r2,3,4,0.30000000000000004,0.996334153702962,0.12909471894547492,0.2310701052870302,0.07222222222222222
event_random5,A2_s1_dt_r2,3,4,0.35,0.9983433870320866,0.11937130453007744,0.2112390078110168,0.06666666666666667
event_random5,A2_s1_dt_r2,3,4,0.4,1.0153321793615422,0.1145339354083823,0.19478538238279336,0.06111111111111111
event_random5,A2_s1_dt_r2,3,4,0.45000000000000007,1.0007385585994282,0.10770748733849433,0.18078299474169335,0.05444444444444444
event_random5,A2_s1_dt_r2,3,4,0.5,1.002071599433991,0.1029820558464078,0.17136768362008448,0.044444444444444446
event_random5,A2_s1_dt_r2,3,4,0.55,1.0029354898525549,0.09859347643256139,0.16282685573626315,0.042222222222222223
event_random5,A2_s1_dt_r2,3,4,0.6,1.0033155319862512,0.09373619710816145,0.15154047297373557,0.04666666666666667
event_random5,A2_s1_dt_r2,3,4,0.65,1.003269552425952,0.08971582888305268,0.1539815874833919,0.05444444444444444
event_random5,A2_s1_dt_r2,3,4,0.7000000000000001,1.003231243845629,0.0849411480025396,0.15785884852097426,0.07
event_random5,A2_s1_dt_r2,3,4,0.75,1.0047663261700468,0.08445027696920482,0.1608410335049265,0.08555555555555555
event_random5,A2_s1_dt_r2,3,4,0.8,1.0019757208302098,0.09019990437523379,0.17016652561990253,0.08777777777777777
event_random5,A2_s1_dt_r2,3,4,0.85,1.0038714911830529,0.09648090245305324,0.18218873620413423,0.09333333333333334
event_random5,A2_s1_dt_r2,3,4,0.9,1.0038601602301365,0.10311956712944359,0.19494781841041098,0.09555555555555556
event_random5,A2_s1_dt_r2,4,0,0.1,0.9962083875454303,0.17111106617288763,0.28598889437209873,0.06333333333333334
event_random5,A2_s1_dt_r2,4,0,0.15000000000000002,0.9979644068049025,0.15885991619216616,0.27500105855648876,0.06888888888888889
event_random5,A2_s1_dt_r2,4,0,0.2,1.0008365475625773,0.1489080346195697,0.2602475232368612,0.06666666666666667
event_random5,A2_s1_dt_r2,4,0,0.25,1.0047724775355005,0.1414187907371131,0.2377395203415339,0.06777777777777778
event_random5,A2_s1_dt_r2,4,0,0.30000000000000004,1.0063290682408923,0.1289282422162466,0.22585775207421072,0.07
event_random5,A2_s1_dt_r2,4,0,0.35,1.0105247615167499,0.12423988546358633,0.2098103551444308,0.06333333333333334
event_random5,A2_s1_dt_r2,4,0,0.4,1.0241561041702287,0.11785327789103156,0.1983354582897286,0.06111111111111111
event_random5,A2_s1_dt_r2,4,0,0.45000000000000007,1.0056455906370978,0.11057924546741027,0.18713676940937973,0.06555555555555556
event_random5,A2_s1_dt_r2,4,0,0.5,1.0052440794041502,0.10241133220023146,0.1780011413900771,0.06888888888888889
event_random5,A2_s1_dt_r2,4,0,0.55,1.0044946145075828,0.09658639805083669,0.17084144681426477,0.07666666666666666
event_random5,A2_s1_dt_r2,4,0,0.6,1.0056477688372416,0.09313674655319565,0.16888184524543337,0.07111111111111111
event_random5,A2_s1_dt_r2,4,0,0.65,1.0066635449776784,0.08843754190939807,0.16847019985011819,0.08444444444444445
event_random5,A2_s1_dt_r2,4,0,0.7000000000000001,1.006191145637041,0.08655525877451853,0.16976374757578944,0.09111111111111111
event_random5,A2_s1_dt_r2,4,0,0.75,1.006429026578901,0.0891043086747425,0.17392445110049876,0.09222222222222222
event_random5,A2_s1_dt_r2,4,0,0.8,1.0056665430424503,0.09381482983365508,0.1737161700667253,0.09
event_random5,A2_s1_dt_r2,4,0,0.85,1.0055545694747516,0.09935925022125847,0.18268760619043733,0.08333333333333333
event_random5,A2_s1_dt_r2,4,0,0.9,1.003809339059333,0.1081115527464282,0.19696042989335277,0.07777777777777778
event_random5,A3_s2_lifetime_r2,0,1,0.1,1.0024545095101276,0.0880219627316966,0.16537329907709175,0.08888888888888889
event_random5,A3_s2_lifetime_r2,0,1,0.15000000000000002,1.0009467056621568,0.0868353525287543,0.16209177091619598,0.08222222222222222
event_random5,A3_s2_lifetime_r2,0,1,0.2,1.0023022966146,0.08409917992380134,0.16003083818221647,0.08666666666666667
event_random5,A3_s2_lifetime_r2,0,1,0.25,1.0054362615881538,0.08406603386095995,0.1572543545335381,0.0811111111111111
event_random5,A3_s2_lifetime_r2,0,1,0.30000000000000004,1.0058497404291682,0.0851702585539339,0.15433260369280538,0.07111111111111111
event_random5,A3_s2_lifetime_r2,0,1,0.35,0.9997978879159621,0.0872102129377802,0.15127042990406536,0.06555555555555556
event_random5,A3_s2_lifetime_r2,0,1,0.4,0.999130491729155,0.09108979170868142,0.1537205783521502,0.056666666666666664
event_random5,A3_s2_lifetime_r2,0,1,0.45000000000000007,0.9979617749942694,0.09422113850627356,0.1548928777751193,0.05444444444444444
event_random5,A3_s2_lifetime_r2,0,1,0.5,0.9951830883140995,0.09627344964937423,0.16227939244094036,0.058888888888888886
event_random5,A3_s2_lifetime_r2,0,1,0.55,0.9941009860011328,0.10153274894481368,0.1701627518185762,0.06111111111111111
event_random5,A3_s2_lifetime_r2,0,1,0.6,0.9934911065862608,0.10656093031168384,0.18075883497097955,0.06111111111111111
event_random5,A3_s2_lifetime_r2,0,1,0.65,1.0054055098919576,0.11306461708001414,0.19145412843240472,0.06666666666666667
event_random5,A3_s2_lifetime_r2,0,1,0.7000000000000001,0.995654939296774,0.12087832366923329,0.20302596416704133,0.06333333333333334
event_random5,A3_s2_lifetime_r2,0,1,0.75,0.9975641208904034,0.12754648922150036,0.2146140374534236,0.06111111111111111
event_random5,A3_s2_lifetime_r2,0,1,0.8,0.9976436209350936,0.13518783843763837,0.22859345804642406,0.06444444444444444
event_random5,A3_s2_lifetime_r2,0,1,0.85,1.0000842780718828,0.14578408059611137,0.24108529329042883,0.06111111111111111
event_random5,A3_s2_lifetime_r2,0,1,0.9,0.9892268580729442,0.1544650255474856,0.2527890729989716,0.057777777777777775
event_random5,A3_s2_lifetime_r2,1,2,0.1,1.0018097862187705,0.08959011113914578,0.17075897592426298,0.08666666666666667
event_random5,A3_s2_lifetime_r2,1,2,0.15000000000000002,1.0023201634587966,0.08781901113989588,0.16611913181226123,0.08444444444444445
event_random5,A3_s2_lifetime_r2,1,2,0.2,1.0068780863093527,0.08550987728677184,0.16050070720272752,0.08666666666666667
event_random5,A3_s2_lifetime_r2,1,2,0.25,1.009195476988157,0.08474228517300147,0.15834011755414124,0.08666666666666667
event_random5,A3_s2_lifetime_r2,1,2,0.30000000000000004,1.0094938080385831,0.08697107909318397,0.16003922925257513,0.08
event_random5,A3_s2_lifetime_r2,1,2,0.35,1.0107148713025462,0.09143889505316988,0.1607144098121462,0.06777777777777778
event_random5,A3_s2_lifetime_r2,1,2,0.4,1.0042038454639208,0.09606499431608712,0.15986415664078935,0.05333333333333334
event_random5,A3_s2_lifetime_r2,1,2,0.45000000000000007,1.0031915000212694,0.09901028865197636,0.16304069639282726,0.04888888888888889
event_random5,A3_s2_lifetime_r2,1,2,0.5,1.0022331767496397,0.1028701722092733,0.16537882041465085,0.052222222222222225
event_random5,A3_s2_lifetime_r2,1,2,0.55,1.004875857816082,0.11055573339231783,0.17333255135244713,0.04666666666666667
event_random5,A3_s2_lifetime_r2,1,2,0.6,1.0082464859177105,0.11518868115954906,0.18234033051946935,0.05
event_random5,A3_s2_lifetime_r2,1,2,0.65,1.0081711423082544,0.12225554591300708,0.19447591050759805,0.051111111111111114
event_random5,A3_s2_lifetime_r2,1,2,0.7000000000000001,1.0061363796704927,0.12964796965530478,0.20711764140442113,0.051111111111111114
event_random5,A3_s2_lifetime_r2,1,2,0.75,1.006633853790968,0.13767522522044318,0.22029598742102435,0.04666666666666667
event_random5,A3_s2_lifetime_r2,1,2,0.8,1.0132805762701411,0.14557761270627245,0.23224054211000206,0.04888888888888889
event_random5,A3_s2_lifetime_r2,1,2,0.85,1.0061684394508978,0.15213168166112262,0.24430235744337786,0.04777777777777778
event_random5,A3_s2_lifetime_r2,1,2,0.9,1.002969148227355,0.1614910833493599,0.2593120116473936,0.044444444444444446
event_random5,A3_s2_lifetime_r2,2,3,0.1,1.0042334036942613,0.09199054113917748,0.1617935142640461,0.06777777777777778
event_random5,A3_s2_lifetime_r2,2,3,0.15000000000000002,1.0059179746991491,0.08882803418479623,0.15858138596265126,0.06777777777777778
event_random5,A3_s2_lifetime_r2,2,3,0.2,1.0092350376983479,0.08762259435993258,0.1545203973266513,0.06444444444444444
event_random5,A3_s2_lifetime_r2,2,3,0.25,1.0112926449838222,0.0871223195295951,0.1531462662920084,0.06777777777777778
event_random5,A3_s2_lifetime_r2,2,3,0.30000000000000004,1.0118617064360014,0.08761823193902635,0.1515728774360811,0.06555555555555556
event_random5,A3_s2_lifetime_r2,2,3,0.35,1.007009933095881,0.08826179420645358,0.15265560925511584,0.06666666666666667
event_random5,A3_s2_lifetime_r2,2,3,0.4,1.0121718189132398,0.09071427682082389,0.16006320734726592,0.057777777777777775
event_random5,A3_s2_lifetime_r2,2,3,0.45000000000000007,1.006623195243738,0.0913428266751426,0.1623436836552749,0.06666666666666667
event_random5,A3_s2_lifetime_r2,2,3,0.5,1.00411761943385,0.09593453680751474,0.1710960159229541,0.06555555555555556
event_random5,A3_s2_lifetime_r2,2,3,0.55,1.0037751694433208,0.1012874003493881,0.17534877830317075,0.06333333333333334
event_random5,A3_s2_lifetime_r2,2,3,0.6,1.00343773006216,0.10612064899497325,0.1819669474418884,0.06333333333333334
event_random5,A3_s2_lifetime_r2,2,3,0.65,1.0025512024296583,0.1121567965615588,0.1902828587162273,0.06111111111111111
event_random5,A3_s2_lifetime_r2,2,3,0.7000000000000001,1.0055908076673217,0.11944267758936722,0.19973919133828355,0.06111111111111111
event_random5,A3_s2_lifetime_r2,2,3,0.75,1.006348874563686,0.12783440585277317,0.20833514190742497,0.06111111111111111
event_random5,A3_s2_lifetime_r2,2,3,0.8,1.0027932334237093,0.13795180819149894,0.22487939546859181,0.056666666666666664
event_random5,A3_s2_lifetime_r2,2,3,0.85,1.002822976866571,0.1472697892086413,0.23537900403453282,0.056666666666666664
event_random5,A3_s2_lifetime_r2,2,3,0.9,1.003397956802903,0.15473766305732056,0.24792660833652908,0.056666666666666664
event_random5,A3_s2_lifetime_r2,3,4,0.1,1.002178947446817,0.09536343841420686,0.16979334329818302,0.07555555555555556
event_random5,A3_s2_lifetime_r2,3,4,0.15000000000000002,1.0068506577968916,0.09280396651741285,0.16567159579971313,0.07222222222222222
event_random5,A3_s2_lifetime_r2,3,4,0.2,1.0087422101018344,0.09050927879843229,0.16329349193492915,0.07555555555555556
event_random5,A3_s2_lifetime_r2,3,4,0.25,1.0124996334874623,0.09045003056475226,0.16170011115572874,0.07555555555555556
event_random5,A3_s2_lifetime_r2,3,4,0.30000000000000004,1.0138867556290327,0.09032225252270537,0.16312249684715263,0.07111111111111111
event_random5,A3_s2_lifetime_r2,3,4,0.35,1.0152175076906096,0.09295680900665054,0.16148154747527582,0.06777777777777778
event_random5,A3_s2_lifetime_r2,3,4,0.4,1.0130380189814705,0.09404273944385372,0.1644829216269979,0.06555555555555556
event_random5,A3_s2_lifetime_r2,3,4,0.45000000000000007,1.0116666655404187,0.09961275490310084,0.16854231832770483,0.06
event_random5,A3_s2_lifetime_r2,3,4,0.5,1.0122959184626845,0.10271060986655939,0.1775800786762931,0.058888888888888886
event_random5,A3_s2_lifetime_r2,3,4,0.55,1.0036606726315287,0.1084359753850247,0.18636612261118995,0.058888888888888886
event_random5,A3_s2_lifetime_r2,3,4,0.6,1.0037122527438131,0.11297158544376534,0.19545750750699398,0.05555555555555555
event_random5,A3_s2_lifetime_r2,3,4,0.65,1.0040588037380787,0.11954561665961749,0.20206091632560863,0.057777777777777775
event_random5,A3_s2_lifetime_r2,3,4,0.7000000000000001,1.004667728328854,0.12579007369852396,0.21350035025352304,0.057777777777777775
event_random5,A3_s2_lifetime_r2,3,4,0.75,1.0074111513003172,0.1333285271221818,0.2261230898954289,0.057777777777777775
event_random5,A3_s2_lifetime_r2,3,4,0.8,1.004187879819181,0.14070137616038347,0.24096338342862017,0.06
event_random5,A3_s2_lifetime_r2,3,4,0.85,1.0019993733990324,0.1515776117701078,0.2556955220482863,0.05555555555555555
event_random5,A3_s2_lifetime_r2,3,4,0.9,1.0004286260456634,0.16062438236672483,0.26715350213822736,0.05333333333333334
event_random5,A3_s2_lifetime_r2,4,0,0.1,1.0062009135311112,0.08418253537843567,0.15365548630941916,0.07888888888888888
event_random5,A3_s2_lifetime_r2,4,0,0.15000000000000002,1.00872608458471,0.08095061925078606,0.14691024987452955,0.07666666666666666
event_random5,A3_s2_lifetime_r2,4,0,0.2,1.0089417534011444,0.07876371722621595,0.14426677213673084,0.07222222222222222
event_random5,A3_s2_lifetime_r2,4,0,0.25,1.0123597781934683,0.07670397874420198,0.14048627590254803,0.07777777777777778
event_random5,A3_s2_lifetime_r2,4,0,0.30000000000000004,1.014530162329437,0.07631526480339779,0.14518781668322656,0.08444444444444445
event_random5,A3_s2_lifetime_r2,4,0,0.35,1.0143786271399753,0.07835060286311746,0.14822452984436968,0.08666666666666667
event_random5,A3_s2_lifetime_r2,4,0,0.4,1.011395294637211,0.08103021479539751,0.1521782139854838,0.0811111111111111
event_random5,A3_s2_lifetime_r2,4,0,0.45000000000000007,1.009863144237981,0.08768811456460973,0.155755387186796,0.06888888888888889
event_random5,A3_s2_lifetime_r2,4,0,0.5,1.0158161429142494,0.09301979148115441,0.1634009463537126,0.06555555555555556
event_random5,A3_s2_lifetime_r2,4,0,0.55,1.0071328846388825,0.09986831316604994,0.17359953627361496,0.06666666666666667
event_random5,A3_s2_lifetime_r2,4,0,0.6,1.0063770499353617,0.10792051882296239,0.18512865802791723,0.06555555555555556
event_random5,A3_s2_lifetime_r2,4,0,0.65,1.0082445713125168,0.11354495651425123,0.19412705978021944,0.06444444444444444
event_random5,A3_s2_lifetime_r2,4,0,0.7000000000000001,1.007998355881181,0.12028103544612156,0.20731675368585162,0.06666666666666667
event_random5,A3_s2_lifetime_r2,4,0,0.75,1.0085668951695403,0.12887291339402318,0.21953489455847602,0.06666666666666667
event_random5,A3_s2_lifetime_r2,4,0,0.8,1.007015880388908,0.14053979313276915,0.23549533379809984,0.06222222222222222
event_random5,A3_s2_lifetime_r2,4,0,0.85,1.0049245281759116,0.1515914464647301,0.2520880794399932,0.058888888888888886
event_random5,A3_s2_lifetime_r2,4,0,0.9,1.0002759882721624,0.15691260032053927,0.2689745425512628,0.06111111111111111
event_random5,A4_both,0,1,0.1,1.003169605438799,0.08732157538097157,0.1580544868826151,0.07444444444444444
event_random5,A4_both,0,1,0.15000000000000002,1.0033817628164066,0.08173690212277929,0.14913250083995488,0.07777777777777778
event_random5,A4_both,0,1,0.2,1.0059731688990399,0.07638519386683323,0.1438163060038028,0.08555555555555555
event_random5,A4_both,0,1,0.25,1.0076672259656303,0.07306391710351268,0.13728226754386408,0.08444444444444445
event_random5,A4_both,0,1,0.30000000000000004,1.0073082305157963,0.06979402482492414,0.134511035119957,0.08555555555555555
event_random5,A4_both,0,1,0.35,1.0073968622942626,0.06625162811221819,0.13238524255139494,0.09222222222222222
event_random5,A4_both,0,1,0.4,1.0068010499158344,0.06338901347344772,0.12733471636217736,0.10111111111111111
event_random5,A4_both,0,1,0.45000000000000007,1.0065402704137538,0.06322092547522523,0.12671642401290145,0.10111111111111111
event_random5,A4_both,0,1,0.5,1.0062933727393188,0.06514924051396903,0.1311888303814337,0.09777777777777778
event_random5,A4_both,0,1,0.55,1.0044994090048966,0.06745181707440151,0.13293450474721452,0.08666666666666667
event_random5,A4_both,0,1,0.6,1.0030386888395937,0.07168984042792198,0.13601256712107218,0.08666666666666667
event_random5,A4_both,0,1,0.65,1.0027480715421326,0.07446861250111314,0.14096772976509886,0.08888888888888889
event_random5,A4_both,0,1,0.7000000000000001,1.002520162174667,0.07757135093556478,0.14564918436126245,0.09111111111111111
event_random5,A4_both,0,1,0.75,1.003087860636772,0.08410843215005881,0.15313692019222286,0.09
event_random5,A4_both,0,1,0.8,1.0019213874647364,0.08966636291849456,0.16185091254033512,0.09
event_random5,A4_both,0,1,0.85,1.002447811511254,0.0956501315507462,0.1706595718015554,0.08888888888888889
event_random5,A4_both,0,1,0.9,1.0028957456028,0.10104205783445175,0.18146024057325866,0.09
event_random5,A4_both,1,2,0.1,1.0012042321244847,0.08833332940351957,0.16790711511915934,0.08555555555555555
event_random5,A4_both,1,2,0.15000000000000002,1.0016573009331,0.08381079941071784,0.1606040007318313,0.08888888888888889
event_random5,A4_both,1,2,0.2,1.0039265937746815,0.08069841423076907,0.1544078210141432,0.08777777777777777
event_random5,A4_both,1,2,0.25,1.0051052681104142,0.07890054852932449,0.14522300741801297,0.08333333333333333
event_random5,A4_both,1,2,0.30000000000000004,1.0052150609492396,0.07611345767463151,0.14055776214835247,0.09
event_random5,A4_both,1,2,0.35,1.004252360696831,0.07559252753166151,0.13773032692911175,0.08444444444444445
event_random5,A4_both,1,2,0.4,1.0036979246064206,0.07338152003344478,0.13864270463724032,0.08666666666666667
event_random5,A4_both,1,2,0.45000000000000007,1.0040874307347027,0.07286517480850907,0.14042776743964397,0.09222222222222222
event_random5,A4_both,1,2,0.5,1.0034984961865692,0.07642907514953784,0.14448996455665358,0.08
event_random5,A4_both,1,2,0.55,1.0021370150094855,0.07964085107829016,0.1466965478190525,0.07777777777777778
event_random5,A4_both,1,2,0.6,1.0004238145381303,0.08164140080478877,0.15045497402730834,0.07666666666666666
event_random5,A4_both,1,2,0.65,1.0004428446805376,0.08360435638799052,0.15714024459556586,0.08333333333333333
event_random5,A4_both,1,2,0.7000000000000001,1.0002536878779607,0.08640355844530156,0.16866056279343855,0.08222222222222222
event_random5,A4_both,1,2,0.75,0.9992397449324674,0.09275793103175556,0.17606137601586774,0.07666666666666666
event_random5,A4_both,1,2,0.8,0.9996042015246994,0.09765393360275515,0.1868386632514611,0.08
event_random5,A4_both,1,2,0.85,1.000417153242736,0.10354326676021719,0.19864649635295162,0.07888888888888888
event_random5,A4_both,1,2,0.9,0.9997887921106021,0.1089514174284627,0.21071753976725116,0.08
event_random5,A4_both,2,3,0.1,1.0025313360160557,0.09101468124385054,0.15798887698236896,0.06888888888888889
event_random5,A4_both,2,3,0.15000000000000002,1.0035427213116155,0.08405551771824432,0.14918076616369352,0.07
event_random5,A4_both,2,3,0.2,1.0059892578266472,0.07961647876348282,0.14264209801106909,0.07111111111111111
event_random5,A4_both,2,3,0.25,1.0070476966892683,0.07529841291294886,0.13849809739151037,0.07888888888888888
event_random5,A4_both,2,3,0.30000000000000004,1.0069659317296087,0.07250186588491492,0.13322324981267863,0.0811111111111111
event_random5,A4_both,2,3,0.35,1.0054306340651913,0.06886658239628507,0.12893311211832448,0.08555555555555555
event_random5,A4_both,2,3,0.4,1.0057320986719585,0.06668525298175049,0.12784123143971432,0.09111111111111111
event_random5,A4_both,2,3,0.45000000000000007,1.0056136248275749,0.06526866781684376,0.12425987523243182,0.08555555555555555
event_random5,A4_both,2,3,0.5,1.005631047949946,0.06598867186705587,0.1254416541066341,0.08888888888888889
event_random5,A4_both,2,3,0.55,1.0027559096344465,0.06382406659533274,0.12832991532189741,0.10444444444444445
event_random5,A4_both,2,3,0.6,1.001899494363598,0.06633060828802084,0.13295498432372405,0.10777777777777778
event_random5,A4_both,2,3,0.65,1.001151994945416,0.06948895010625722,0.14197011394135445,0.10888888888888888
event_random5,A4_both,2,3,0.7000000000000001,1.0012503954060947,0.07368928727571228,0.1503402454511098,0.10666666666666667
event_random5,A4_both,2,3,0.75,1.0010846252117105,0.07664954744538616,0.15803606739702358,0.11
event_random5,A4_both,2,3,0.8,1.0005781920736396,0.08303818198360197,0.16770621222962867,0.10222222222222223
event_random5,A4_both,2,3,0.85,0.9993570564561564,0.0900611909344633,0.17856210762295932,0.09777777777777778
event_random5,A4_both,2,3,0.9,0.9991605226755478,0.09488719672951029,0.18928683843550442,0.1
event_random5,A4_both,3,4,0.1,1.0013973683429893,0.0897658136685866,0.16505289210721918,0.07888888888888888
event_random5,A4_both,3,4,0.15000000000000002,1.0040042435926946,0.08422552895909419,0.15664569009835771,0.07888888888888888
event_random5,A4_both,3,4,0.2,1.0060626524258875,0.0821849198279127,0.15045297901817817,0.07666666666666666
event_random5,A4_both,3,4,0.25,1.0061592505668568,0.0776003266288599,0.14336923295827914,0.08444444444444445
event_random5,A4_both,3,4,0.30000000000000004,1.0078493549738554,0.0747562255786548,0.1372676103570062,0.08555555555555555
event_random5,A4_both,3,4,0.35,1.0067049556164198,0.07230497563652916,0.13270279700042154,0.09111111111111111
event_random5,A4_both,3,4,0.4,1.0046894815696676,0.06915726221782975,0.1313950415150691,0.09333333333333334
event_random5,A4_both,3,4,0.45000000000000007,1.005730867702084,0.06648029175391024,0.13082557473530598,0.09777777777777778
event_random5,A4_both,3,4,0.5,1.0057323536578715,0.06464019060276532,0.1317806308652696,0.10666666666666667
event_random5,A4_both,3,4,0.55,1.0042187065289905,0.06825612450071944,0.13286800393014153,0.09111111111111111
event_random5,A4_both,3,4,0.6,1.0023185841897146,0.07263649023130375,0.13757593874514923,0.08777777777777777
event_random5,A4_both,3,4,0.65,1.0017460171187054,0.07413694025663359,0.1438087776605943,0.09
event_random5,A4_both,3,4,0.7000000000000001,1.0014843197024708,0.07807770147314347,0.1490709603158733,0.09
event_random5,A4_both,3,4,0.75,1.001710864617381,0.08334933674352163,0.16336105668557876,0.09444444444444444
event_random5,A4_both,3,4,0.8,1.0009093920069256,0.09049000215523267,0.17493166918799385,0.09111111111111111
event_random5,A4_both,3,4,0.85,1.0019403753926879,0.09843088162557201,0.18506135923024702,0.08888888888888889
event_random5,A4_both,3,4,0.9,0.997706893807599,0.1056074520918282,0.1933264457669115,0.08888888888888889
event_random5,A4_both,4,0,0.1,1.0032251812654214,0.08261838161288854,0.15264982731906257,0.09
event_random5,A4_both,4,0,0.15000000000000002,1.0051090381767556,0.07786763554361598,0.14624622737041948,0.09
event_random5,A4_both,4,0,0.2,1.004887916613854,0.07405900696013284,0.1399136135503734,0.08888888888888889
event_random5,A4_both,4,0,0.25,1.005154978778946,0.07029126736153934,0.13722083034405236,0.09111111111111111
event_random5,A4_both,4,0,0.30000000000000004,1.005617717887616,0.06900070625808236,0.13212361272753653,0.09333333333333334
event_random5,A4_both,4,0,0.35,1.0052422675490233,0.06747387203315264,0.13308441835892054,0.09444444444444444
event_random5,A4_both,4,0,0.4,1.0048471079454002,0.06589843960127995,0.1314671321492259,0.09888888888888889
event_random5,A4_both,4,0,0.45000000000000007,1.0044691148599623,0.06450522232788586,0.13146841693651867,0.10777777777777778
event_random5,A4_both,4,0,0.5,1.0043635737636776,0.06655552322276259,0.13482534323197576,0.09777777777777778
event_random5,A4_both,4,0,0.55,1.0023727129527868,0.06867401200054618,0.1355241058868656,0.10777777777777778
event_random5,A4_both,4,0,0.6,1.001019498935031,0.07122544048773244,0.14078711264641552,0.10222222222222223
event_random5,A4_both,4,0,0.65,1.0003685679624712,0.07603978474244216,0.14615762767974771,0.09555555555555556
event_random5,A4_both,4,0,0.7000000000000001,1.0005716277211683,0.08082327272423012,0.15533999282567246,0.09222222222222222
event_random5,A4_both,4,0,0.75,1.0013235320635865,0.08799465331408252,0.1672941683498268,0.08888888888888889
event_random5,A4_both,4,0,0.8,1.0018732796475902,0.09296467911918543,0.17576896971141537,0.09111111111111111
event_random5,A4_both,4,0,0.85,1.0029597322788786,0.09835001314938985,0.18512054885251938,0.09111111111111111
event_random5,A4_both,4,0,0.9,0.9990456118387946,0.10632239005790517,0.19851699405661327,0.08777777777777777
